item_triple,score
SPU,0.031745285174663185
MIA,0.0317440859540024
HOC,0.031711849744624786
UPA,0.031669651256245775
EBT,0.03165833940783977
EAF,0.03164934407516268
NSM,0.031644940929469935
SEI,0.03163252443739716
UKE,0.03158679322913663
COC,0.03157132359830887
USN,0.03157090053255215
HIF,0.031562599827649224
NHE,0.031560405870126644
ULO,0.03149974956198792
NNY,0.031496409288452085
DAP,0.03149429215863946
STH,0.031452424501127486
GIL,0.031446353549586796
AXE,0.0314361007956124
RRU,0.031392792990047845
OUI,0.031367657659163224
NDM,0.03136719926911132
ADR,0.03136592632478577
FYI,0.03134233828511063
RUA,0.03134076156664816
AUC,0.03131588660542374
KIS,0.03131184670746534
NOD,0.03130875437566266
EDY,0.03128434255500157
JER,0.0312674045368751
UBM,0.031195754905553177
SEW,0.031172407422718065
IVO,0.03114101580485916
YIE,0.031118251555056757
LEB,0.03111593244358164
TOS,0.031094552352938117
EWO,0.031062955511823743
OGU,0.031061704001384978
WEB,0.031017770063827766
EDD,0.031009979791007686
HLE,0.03099642755855378
HWA,0.030992120881787676
IZO,0.030973111864561986
ULU,0.03095683170325045
SEU,0.030921041257269334
SMS,0.03091385425963346
HAK,0.030912373966247183
AMU,0.030909605278259478
COW,0.030834895407878694
GGR,0.030833672053620725
TID,0.030814969461082413
UBB,0.030810882410189696
HOE,0.030797302426547688
IGG,0.03073959329989345
ENH,0.030722087764229803
HUG,0.03071825579477599
OEM,0.030708735459311125
FEB,0.030653775924396606
RLS,0.030653633644563465
RDO,0.030652831092581108
EJE,0.03062314564752445
XHI,0.030620072170398444
IGO,0.030616228598096734
RYS,0.030613898610253668
DLI,0.03059480808423659
IOS,0.03056579866235596
NRE,0.030561222068020106
IRG,0.030516778697797564
XTU,0.030500877182765104
AWI,0.030481156858962116
NIU,0.030472296514627316
GOS,0.030456244356535364
TPU,0.030423874301836074
ALP,0.030380610200870014
RSP,0.03034711493338875
ALG,0.03033282003759096
CHL,0.03030468211631397
RPL,0.03029986717181099
IDO,0.03026569855921793
UNR,0.030256356813939844
NLA,0.030242188518989695
LYM,0.030238945391682478
CAG,0.03022848953196211
FIB,0.030227474093935124
CET,0.030187286811095275
FFS,0.030146941079995278
HTI,0.03012743661315018
SWO,0.03009718557451826
YPT,0.030086319040080398
SKY,0.03007890022640002
UNP,0.030078080151585272
NGD,0.03005113742950021
OBB,0.03002520208906535
ULP,0.030017258074870653
BAY,0.02999743908437418
ESA,0.029983418067387083
OGA,0.029965620252853386
GDO,0.029965550794604726
AHA,0.02985482455137714
LOI,0.029841472408481378
URK,0.029815798969517363
SAU,0.02981142080128656
SHU,0.029784852807635223
FTS,0.0297846023266545
DSO,0.029781533069264128
SRA,0.02975914224278446
HUT,0.029750643643198675
EMN,0.029711010393383877
LFI,0.02967231801885303
KAN,0.029654565326294558
VIG,0.0296488125114288
LEU,0.029647187026614532
CUI,0.02963715246724493
NPU,0.02962673582304722
GEA,0.02962021649757559
ENZ,0.029596311312083953
GIM,0.029568224648622014
LUI,0.029539011265209587
YNT,0.029526450495746485
GHA,0.02943241712560754
ZAR,0.029403328902731094
EDW,0.02936298712257021
NCU,0.029352016591763903
RHE,0.02932016969728723
XID,0.029299125610404365
KAB,0.029208676500229666
ERK,0.029188982764559408
ANX,0.029154785702355013
OHI,0.02903555994010134
APY,0.029032405068252113
WRE,0.029024779814497033
UAD,0.02900182562328227
BSC,0.028995345461587906
WIR,0.028985518279260377
DSH,0.028983357932616756
NYO,0.02897671426367938
ABY,0.028950894300455776
LBE,0.028900529347040505
NWA,0.028895767385996945
AKS,0.02883847772951168
NTM,0.028796419692709976
EIL,0.028794917943122215
EFA,0.02877601872506676
NXI,0.02872425941998991
COE,0.028722726950936472
OIT,0.028711682094504167
EEI,0.028710800576008826
OXY,0.028703988142144705
OIR,0.028688471487621756
RKA,0.02866587141997425
GIF,0.02865849275810465
NUO,0.028650893509791
LOD,0.028641212743105382
HMA,0.028609308926025295
POC,0.028592676435754628
DIP,0.028581469098765237
NOP,0.028572876811636592
EOV,0.028566726965849103
DWI,0.028555599880400715
LFA,0.028538539076970668
RPH,0.0285212134439731
YTE,0.02847785743304659
HAG,0.0284487416622732
ILV,0.028442734343694164
RAZ,0.02837564974613414
PIO,0.028349483497280895
SOD,0.028344339899114578
INY,0.028325256756502173
IEU,0.028309812568607002
EGL,0.028277200377252766
PIA,0.028268443468703337
GIB,0.028263342731944367
LEW,0.02826277142393075
HAW,0.02823517130218391
EDR,0.028178137246625466
EBY,0.028165443889027548
GYP,0.028078895009473685
HEW,0.02807560193929809
FTY,0.028073200091432136
DST,0.028070555654580293
AGM,0.0280668233076039
AYA,0.02806052505245678
SYL,0.028044500918623226
UDA,0.028034139437587473
SEG,0.028000471404599905
NDY,0.027998118422862553
NOO,0.02797127878439356
SEH,0.027957362417279807
KID,0.027933731832783835
MOI,0.027848581236889835
VON,0.027823850130754557
THD,0.02777010826526324
BBI,0.027764362389611396
UIV,0.027748980627639603
ELM,0.027738716240980312
YLO,0.027716529918578627
PRU,0.027683163966923222
NGO,0.027637324338150256
ENF,0.02760769691638154
DAS,0.027606461936350985
OLK,0.027601205767837075
INP,0.0275733329523911
TMA,0.027550294813218093
SNA,0.027460988178033732
WSP,0.027404979372606872
HNS,0.027384036522927712
CUB,0.02731438947983779
BIC,0.02724685336231245
EFR,0.027216829842075036
BMI,0.02721305517917396
XIO,0.02717711050530728
ROE,0.027174199110929168
ELU,0.027162027263266813
UMU,0.02715490583971322
BAG,0.027151394379671755
GGI,0.027150341265445972
MIZ,0.02711603339472436
ATY,0.027088684031247545
LYT,0.027079584996293385
PYR,0.027075174950428223
BSI,0.027047180147149383
RUR,0.02701405502320086
WAK,0.026990816184835106
JON,0.02692179850215976
IRY,0.026886276599394014
PUP,0.0268368543654783
LSI,0.026833684510786757
AZA,0.026816149708606424
REU,0.026811064457542534
KNI,0.026794722191312154
SNO,0.026747305350427904
CKG,0.026742277268697476
KGR,0.026720184493145192
KAR,0.026703972960088165
DME,0.026699070970595415
NGH,0.026696465497598694
EUS,0.02668130377219074
NKL,0.026656237152637645
XIN,0.02665579480593086
PTH,0.026628785875094627
TCO,0.02662559075935712
RVO,0.026601839246489126
HIV,0.026590765940955552
UBI,0.026503274847539365
VET,0.026472523172070297
OHO,0.026428469538775937
LPE,0.02640237312494933
PIP,0.02639095370996119
KIT,0.026359905185691104
TFO,0.026334727961061136
EOG,0.026332862932456357
HFU,0.026304118732685584
UAB,0.026303586753868544
CKY,0.02630023934185245
BOM,0.026278342388886697
TOI,0.026263938404178483
CHY,0.02626191381975703
VEG,0.026226057112329035
MBU,0.026215493026292655
GST,0.02618210909017753
FTH,0.026161788821212156
XFO,0.026148246295024616
EFS,0.026101792158421695
CYT,0.026006692341037512
OTL,0.025973123582225862
YBE,0.02591861271043666
SFI,0.025856518864079317
OXF,0.02584992683744223
SBU,0.025831152986168074
JEA,0.025802688503390583
THN,0.02580029041812737
MOK,0.025769763251739793
ONU,0.02576787284789579
UGS,0.02576570202194206
TIQ,0.025765044242755625
YLI,0.025750869096080004
YMO,0.02575007045983539
CKA,0.025713627686034718
GMA,0.025706171389530626
RCA,0.025705501661074288
KAG,0.025585472700828463
VEI,0.025577311304862113
ULG,0.025572144370091993
IKI,0.025533431619337556
ENY,0.025515133200612952
BUC,0.02548182656469191
LMS,0.025453246837246403
LAX,0.02539715049266854
THF,0.025367921622620884
XAN,0.025354908056322147
LST,0.025348706073387916
DOT,0.02528868063012197
AYB,0.025288677623686653
UNW,0.025286776394987453
VUL,0.025270826228092343
TTS,0.025268661960956937
HRU,0.025261738290405754
ULN,0.02520975537865489
MAM,0.025198394675688626
LUX,0.02515899411287706
UBA,0.025098101035553308
CIM,0.02509351976615235
NIP,0.02507480646388365
BTE,0.02504954248041677
ITM,0.025025631703464574
EKI,0.025025563518208328
MNE,0.025016468721740088
YTI,0.024986647745946756
LTR,0.024965605342230576
SEY,0.02496545205744992
ONQ,0.024963546436845622
HDR,0.024933457310436263
AYO,0.02492804890992104
HLO,0.024925924419182864
ITZ,0.02489023141983272
NKN,0.024848107825237047
MLY,0.024845861184371626
OZE,0.02481458069998727
NIL,0.024805956375054058
ODG,0.024795536848270967
DWE,0.024771140254895716
KLI,0.024755092774721675
EBO,0.024747183337054567
DYI,0.024714518262469697
TEO,0.024705039003727586
SSL,0.024693073561283967
YWH,0.02469268323906607
XAT,0.02467389216285509
ORU,0.024669128314063364
KAT,0.02465982335104856
OLF,0.02465643759986205
DUN,0.024628540145198413
COB,0.024624044353450617
VEH,0.024601660830881132
ZAB,0.024564037592200525
FAB,0.02451595463447109
PHS,0.02448565665014149
YBO,0.02446063398477847
LGA,0.024439170383514834
OCL,0.024408502821847637
DUM,0.024363796710397123
FFL,0.02432585639377098
ELC,0.02432537196600975
CEF,0.024323628176867194
YNE,0.024303348873273484
ILW,0.024271570509630316
UDS,0.024254446196761616
AOR,0.02424950257217793
EPP,0.024238454452859253
UVE,0.024223178813091786
TYR,0.02420087702497133
AQU,0.024192057972128065
PIG,0.02418648337380237
LYN,0.024147107826501136
WDE,0.02414633749780072
GAP,0.024111743689532516
TOX,0.02407641801200748
LGE,0.02405709283498806
AHE,0.02398997831350605
DUK,0.023981546846584465
AYL,0.02396849567592728
DAB,0.02396141368292408
CHT,0.023956141386135204
AES,0.023950435056872582
ADH,0.02394900237095169
BOI,0.02393536718857366
ARF,0.023927468283356
XIT,0.023892719340862352
OHE,0.02384511130777146
MOG,0.02384023433159648
TUC,0.023832739513986633
OBO,0.023821257123962453
UNU,0.023817716231472802
EIZ,0.02381420030685102
NAU,0.02377041402937328
TUL,0.02376177876745228
IPH,0.02367698272406224
RAO,0.023647722982353743
EGN,0.023642771708674577
IGM,0.023626327402876558
SAK,0.023604321175516876
OFO,0.02358267400551579
UNO,0.02358265939930465
IOC,0.02357550687209621
VAD,0.023573799730463977
AXA,0.02355677740220368
RPT,0.023536753079143803
MYT,0.02352958405605582
HTY,0.023522330374462247
FUG,0.023514199294758224
LLN,0.023506534968710364
OGS,0.023499626542068216
VOK,0.023477307853235346
EGM,0.023463377881680108
DTH,0.023439423910555375
XEM,0.023431676068476764
KOR,0.023421498640095826
LRO,0.023359712642176646
SIP,0.023358397907068368
AJE,0.023338729794565728
LYZ,0.02333189127769689
FTI,0.023328549814481785
COF,0.023327882470759082
WOL,0.0233240524935054
NOG,0.023292035875151416
WYE,0.023287360670265888
LMA,0.023286990517913865
EUD,0.023282075416831433
XON,0.023259067503027343
SDA,0.02325136792505216
UAI,0.023225896959866873
LDO,0.023224705441199325
DIX,0.023220022091127144
APL,0.02321484354128726
IPU,0.02320241065719877
FUE,0.023196177595387193
YLA,0.023188243248507292
XIE,0.023186037865077728
LKS,0.023156496365704975
POV,0.023152038623928062
SSR,0.023147867595760357
ONJ,0.0231392015608976
ECC,0.02312765047801901
URL,0.023090955892981893
HNE,0.023087350871319277
HWE,0.0230195292155532
NHI,0.02298515225104314
RML,0.02297399595669001
IDN,0.02296783759498514
NRI,0.022905098294194105
FOS,0.02289372735675357
XII,0.02287829236618552
SIU,0.022866071293517684
DMA,0.02282810627946593
EDN,0.022827546463938368
GOU,0.022815670662007598
CAC,0.022814032814450075
LMI,0.022783341330258
XVI,0.022763180459019438
TEW,0.0227598811604229
CCL,0.022751801701303233
HTF,0.02272424062727035
HYL,0.0227058130918134
AWY,0.02269394860265749
DHE,0.02266026076917687
HAY,0.02264691736606506
INM,0.022637673825610716
XHA,0.022526169329588057
NAK,0.022525442498140813
NBE,0.022520271343784815
ETL,0.022497985711917048
FON,0.022497607508430474
XTS,0.022466230119877296
CKW,0.022464290615627113
DOX,0.022458350583423825
URM,0.0224471784635721
KWA,0.022423044640284086
TOE,0.022422992235205868
EMM,0.022404056892799933
EEZ,0.022389984588683725
OAK,0.022387890881747186
BIE,0.022367298387056662
DAD,0.022362815182152974
ROH,0.022338763418106155
DNA,0.02232972220831382
IBA,0.02232291970846708
IBB,0.02231393090560696
FFU,0.022305803210806236
ISG,0.02228990491226428
VEC,0.02228462333102485
NJE,0.022280517148377452
XTI,0.022279791347012076
IRU,0.02225688346923349
HAZ,0.02225332898614635
LIU,0.022249340199995075
YTO,0.022245962120592003
YGE,0.02224584385892801
LAZ,0.02222590159969908
KON,0.022222152016789967
BBL,0.022211052428770483
LPI,0.02218767451771536
PTY,0.022181271614257026
DVO,0.02217224290081722
XAS,0.022152592142471138
NYW,0.022128817404008183
VAB,0.022125134156106868
YRO,0.02211378840722821
IEG,0.022107258047599478
LUL,0.022105851235683913
SOT,0.02208582516727759
GLU,0.02208070471044558
SDO,0.022077255820683882
ONK,0.022050235105546257
EGS,0.02204841535653622
WET,0.021989898527015224
EBU,0.02193482231517238
YND,0.02190221534443887
BAK,0.021899505160587827
FTW,0.021891223779612418
AKA,0.021883971253496996
TOK,0.021843355898618227
ONW,0.02182346755356726
NMA,0.021784671744455766
SDI,0.02175847094717085
YRA,0.021738001830733326
XYG,0.021726424110137147
DIB,0.021704291981154995
UCO,0.021670632163902803
NYM,0.021633997821158723
EOF,0.021625341017373463
VOY,0.021612799494254622
DIZ,0.021610150778126124
TEF,0.021598070878748897
NUL,0.02159707787793101
OTR,0.021593158802091686
RHY,0.021580863649170102
ILR,0.021553260538028356
GAU,0.021535012225785192
ABD,0.0215299368285537
AWF,0.02151073388639646
UNB,0.021505976685801974
YLV,0.02148817217576088
EZE,0.021485485933547013
LDL,0.021436858724420593
ESM,0.021417810748629574
HTH,0.021403668690376756
KHA,0.02138866368087947
TUI,0.021386025544874326
BUF,0.02136796730726447
OEF,0.02136692055381474
BTL,0.02136164466508498
OTY,0.021347843364493104
DHO,0.021334254966574002
PAD,0.021326203857386608
RPS,0.021298567658372732
IDT,0.0212700243702496
GNM,0.021264674811377195
MBS,0.021247607127538672
DHI,0.02122964145341855
GRY,0.021210759154820857
ZEA,0.02120611016597494
ISB,0.02120415659214133
KEW,0.02120335359353246
BAP,0.02118684228070552
AUM,0.02115801132038372
KIR,0.02115677372520347
KSO,0.021145346857594133
JUM,0.021126600478623952
PSI,0.02110627958876784
MNI,0.021081922111653852
HEP,0.021064665907019924
HOG,0.021058683522006974
XIL,0.02105503756333423
KSH,0.02101594152999754
TUF,0.021007228673917803
MAZ,0.020951558403376667
YNO,0.020920259287712996
HYT,0.020895719716516048
OLM,0.020890860572733583
LBO,0.020805793854047183
EID,0.020804872687639427
KIE,0.020802627182976385
USY,0.020799747995614015
UGL,0.020784111213461937
YZE,0.020782234750440467
TNA,0.020780732608377896
VAP,0.020717883628144522
WRA,0.02064587547420334
RPA,0.020642173214239428
LGI,0.020585578897582394
OSM,0.020579118242830256
MAH,0.020552755902370164
GUY,0.02052423425232972
HAF,0.02052416560390696
PSO,0.020489909642303326
OYI,0.020487406879038255
OCY,0.020472087266093817
PEP,0.020466566787595286
WFU,0.020437732140720855
DDH,0.0204303193378914
EOM,0.02042852096893579
INB,0.02042621664249999
UOR,0.02034608870635679
NUN,0.020327161292461787
GID,0.020305611519013368
NHO,0.020285547007459086
DEU,0.020285191863725374
NZY,0.020264671166108535
PUM,0.02026414400134367
OSH,0.02025370529422832
CAI,0.020243329365819518
AER,0.020240997373656706
SYR,0.0202299602713507
OHA,0.02021015354055951
AIC,0.020198189453082455
CUE,0.020193369864924204
TSO,0.020184429909741976
MAU,0.020183377705472558
HEB,0.02017435736472655
AWL,0.020164616893781528
UNH,0.020157751653072205
HYM,0.02015272900841079
IAC,0.02014220291271939
NWI,0.020141523467383078
ESB,0.020132347649827024
GRU,0.0201294594570576
RGH,0.02010845688255665
UBO,0.02007888359611613
ZZL,0.02007225750604791
RIX,0.0200714944868063
XCU,0.020067159868474127
BAI,0.020062147492396917
NNS,0.020060626830154586
TET,0.020058946007517856
ELB,0.02004400413737633
NBU,0.020025615736586712
GGS,0.020013173559857628
NPR,0.020004991366505402
FIA,0.019998371894620424
DOZ,0.019990715574385337
XIB,0.01998902784028746
ARX,0.01998119930122479
ULK,0.019980652094068303
DDY,0.019968885258350166
NDF,0.019968823700920034
EKE,0.019967630819379804
LIL,0.01996634141942048
AUX,0.019965993575795288
TST,0.019938049250287016
UBU,0.019909461273803924
NRO,0.019904856011814777
MAB,0.019894527475748706
RBS,0.019886848906502236
HMI,0.01987463913399888
DGI,0.01986648733644217
YMA,0.019857088893738415
ULM,0.019853911248880488
NEQ,0.019845519232279684
ETN,0.01981795277652432
IGS,0.019817482265314178
IPO,0.01978082165729492
LDH,0.01973610831395386
MNS,0.01973494055887667
DSC,0.019732170121879944
IFL,0.01973173088524296
RRH,0.019727145326992854
ESK,0.019723165658116153
NEP,0.019720473598676375
STW,0.01970994702038807
OXE,0.019705147867429083
FEV,0.019689868075563756
LPS,0.019683851409128594
AHO,0.019681898626826726
DYS,0.019661329415711918
DAG,0.019659804526694045
HAC,0.01965485567799073
ANZ,0.019651927050433133
ZYM,0.01964246209121595
AGS,0.019625005098321505
OLN,0.019623989642117368
NSY,0.019620017032701362
GHI,0.01959259140275867
KAL,0.019563003828096136
IOM,0.019553357742223575
EJU,0.019549703411801032
MUD,0.019509323746173604
KLA,0.019492053234131376
RCY,0.019490533016186216
TUG,0.01948814277682849
SSY,0.01947726791851075
AWE,0.019435697618145505
BBO,0.019428558248579787
SRO,0.019406774694968695
OVO,0.01939181882118529
IBO,0.019372611469752873
ESQ,0.019368703297683594
RFI,0.01936596238329184
RGR,0.019363370726999663
XXI,0.019341496557867953
RYL,0.019306565862399726
LCI,0.019303177918338767
EXO,0.01929228228638702
RKN,0.019279394301817885
MUE,0.01927652759323728
UZZ,0.019265419329073906
RCR,0.019251625248999062
MCC,0.019233418481006525
FFR,0.019180463592939522
HST,0.01915616321235119
BRY,0.01913063845717716
OGO,0.019123641644024986
AKN,0.01911882232190038
DEI,0.019115235588425573
BNO,0.019089957281997083
OQU,0.019080733768410223
RBU,0.019061311243371622
TUP,0.019019272227088015
GEE,0.01901701749778062
CYL,0.01901394168027297
RYW,0.019006606031330125
HOA,0.019005564876301267
ENB,0.019002585142430466
SLU,0.01898336827568447
LRY,0.01895927385434943
AWK,0.018957647022585285
DHA,0.018954304602651673
UCR,0.018946205574012703
SFY,0.018922433626775398
LAH,0.018881523250238702
HOV,0.018880070744564405
ABN,0.01885969719592756
ANL,0.018853923539267153
NDW,0.018839469115961627
LYC,0.018821159520457594
YMM,0.018812932101612712
JIM,0.0187930434350327
JEF,0.018781185659883452
RQU,0.0187572008612063
CIU,0.01870835297720987
SKA,0.018701303030545565
NGF,0.018683581669453143
SOA,0.018670012948456483
SMU,0.01866648075737458
YDE,0.01866308570594125
LBA,0.018606054609099025
RAK,0.01858203170432464
YLL,0.01855331474885423
JEN,0.018551058517079208
SOB,0.018539583885212062
HEV,0.01848089988496886
ESY,0.01847774322515923
OSL,0.018468662200179033
WNI,0.01844968000036513
NZE,0.018422315267188953
AMN,0.01840524461214265
UAS,0.01839960637163399
ATF,0.018366535711180344
UNM,0.018358453911957624
EMU,0.01835777358438787
OSY,0.018347430653499197
EIC,0.018340247178267776
HLI,0.018324434082861073
YNC,0.018322582299936132
IOP,0.018316459857888833
UPW,0.01828558734022291
MNA,0.01828431185990406
LLM,0.018263096847938396
PWA,0.0182575487611394
KAY,0.018254342470550862
IXI,0.018246065514033426
DMO,0.01822276035197891
DUB,0.01820293955546918
ZIL,0.018198289733565142
DDS,0.018193582057738498
ONR,0.018185345636003464
BBY,0.018146394783026723
AHM,0.018143673067170876
NZA,0.018131088994955483
DAW,0.018127927276644935
TGA,0.01812581543118322
EIM,0.018125748378745487
MEH,0.018114766246039287
UET,0.018106078861657077
YCE,0.01809404210282991
RAJ,0.0180693836323939
AXO,0.018044558149756758
ADC,0.018031902835884905
LUG,0.01803075659414547
IRP,0.018012333196729638
VOW,0.018006424720633026
TEB,0.017992392816628813
BTS,0.01798462814182306
EIP,0.017961292195700463
GAD,0.017944579672856734
LGO,0.01794269266375762
DCA,0.01793036807598095
BOB,0.017928998902112622
ORH,0.017893972940918202
SEB,0.017893314360699495
GAY,0.017893042504901997
IAH,0.017877403712955185
ULC,0.017875270208953454
TUO,0.017870727274415684
ZUR,0.017863407871783404
ZAN,0.017848318637565325
EWL,0.0178235654766654
EOT,0.01780435997665183
PFU,0.01779553027666918
SGU,0.01778148284970469
OGG,0.017764131680636015
JOE,0.01776092901911451
ENM,0.017750722248195638
OEV,0.01771496054286004
USK,0.017710826616779154
NWH,0.01769125322559961
HOB,0.017680162575208807
NJA,0.01767919131091672
LCH,0.017657489141032094
UPH,0.017642469398040952
NDN,0.017636117480304993
ESD,0.01762840161194122
RBY,0.01762457364190771
NKA,0.017618873119344163
ELG,0.017616541026912888
UBC,0.017603707809471625
EDM,0.01758588187952932
RYB,0.017574537357581365
XTY,0.017568171324677837
ZLE,0.017565786254290314
LFU,0.01754563896776651
ANW,0.017537025824799518
DAC,0.017525353640788836
PAM,0.017510453028950733
MMY,0.017507317621426984
JAR,0.01750680525758332
LCA,0.017499815739844528
YAG,0.01749265398124734
DEW,0.017490408009805704
LPF,0.01747871755198089
GAB,0.017470310842018808
YWA,0.01744428171408422
MLE,0.0174388317319592
CAY,0.01740971370255459
LKA,0.017406068751357275
EBL,0.0173999268584695
NDB,0.017354894039151567
CDO,0.017326031353716024
SSN,0.01729906670505572
DUP,0.017266962543723258
ORF,0.01726508039736512
HUA,0.017225632716999353
HUD,0.017194220215305287
VIB,0.017192215694070475
NDH,0.017188857936667846
TAV,0.01717953369797033
OUV,0.01714732695047813
UBD,0.017116381337365413
TEU,0.0171073226977816
UTW,0.01705957753789875
PEU,0.017050474049278706
DBA,0.01704008014858724
NWE,0.017038735047701363
GHS,0.01702116461253925
KRA,0.017006007698050305
DFU,0.017005264114762463
TSC,0.01699454280161986
CUN,0.016966976655170947
GHW,0.016957246255133836
NOE,0.016957039728582018
LFR,0.016939266457352498
WIV,0.016930832065935948
ANH,0.0169263096743894
RTF,0.016909170254458167
YPH,0.016901472118263785
MSO,0.01689489814304593
AMY,0.01688556487729663
AEO,0.016863494919320963
NAE,0.01685627366718956
CHS,0.01684371949376578
AWR,0.016828043598119933
BUM,0.016819616212959746
DFA,0.016797868837748444
LPT,0.016793395108995034
XTH,0.01676845846827286
KIM,0.016740957391873017
BBA,0.01673762091676919
NDP,0.016728689927662344
TBA,0.01672071149279268
NAZ,0.016712240894252356
NID,0.016711257974441993
LUO,0.016709036506331387
RYA,0.016704028704456836
UDO,0.01670015515711453
SRE,0.016691234197688608
CKO,0.016677304029722846
SHN,0.016676040573279895
EEF,0.016581034077419482
HUL,0.01657342682352815
EUP,0.01653691794133505
BAU,0.016534986090023917
ESL,0.016532189777903092
XIA,0.016514429639958184
NYI,0.016482072874785526
OKA,0.016474268210736377
EOC,0.016467177185131635
NPO,0.016444629555734076
UYE,0.01644379872229392
PAK,0.016434408610916735
FEI,0.016428424732573745
TAD,0.01642383957801566
PST,0.016419604109319964
XIV,0.0164048739249375
MIU,0.016378684554330357
DLO,0.016366298492998595
TTH,0.016349214921123744
RPI,0.016344352007472807
LDW,0.016341204236794034
RTG,0.016338303562177654
ECY,0.016315853752164943
WAD,0.01631457497318023
PAV,0.01629779671455738
RYD,0.01628831332301602
TZE,0.016282765581007663
LSH,0.016267575220177924
CKH,0.016266912523971992
CIZ,0.01625684341169951
CIB,0.016255207793684247
WIM,0.016251198139530163
RWH,0.0162464120604554
ILB,0.016237359894599578
FOX,0.01623636764762853
OBU,0.016229539955955528
PTL,0.016206405922559647
EKL,0.01619634590569249
RSY,0.016169152844618367
WIG,0.01605715701871199
RWE,0.016050399832914192
OEN,0.016028613229587766
BDO,0.01602834599086747
DLA,0.01602253756696813
NAH,0.016014003982568168
RDY,0.016006093491219772
UPY,0.015977983223403915
SBY,0.015966948969796564
BSU,0.015950238444932305
UUM,0.015948129065454928
ASL,0.01593444493606698
KFA,0.01590195575380906
YCO,0.015896804328542496
XUR,0.015891978751824666
ODL,0.015868805903432082
ONZ,0.015848148257546928
JAI,0.015836968320099745
EBS,0.015824510958505452
CUO,0.015822611395443987
EJO,0.015817076917826006
KHO,0.01581337421029878
OGL,0.015794812367550166
RNT,0.01578638302980032
OER,0.015767014308498518
SUT,0.015749309754773528
AKF,0.01574477242653371
ROZ,0.015743687251854096
LUK,0.015743368949250647
ANV,0.0157392497024267
UEB,0.01573013508706722
NPL,0.01572780627322512
TIU,0.015721857919946444
AYN,0.0157056438499111
CIG,0.015702174144112645
HYR,0.01569841456377421
ANF,0.015695148614378672
HTN,0.015688785419402138
EBB,0.015679815535464724
LBU,0.015679359217849843
XAG,0.015637995805204506
BYT,0.015626789414887408
OTW,0.015610447495057474
DQU,0.01560762962405479
HLA,0.015588602339681882
DJA,0.015567182066182638
RFL,0.015558550568710947
PNE,0.015540745809426276
OMN,0.0155318856490593
GOW,0.01549932003583536
HIZ,0.015499297060394228
LGR,0.015491195163106946
GGA,0.015488669481261833
WIE,0.015486748180376606
SHL,0.015481648220689037
AJA,0.015445323304115702
KMA,0.015431604241317941
TOY,0.015421355423197674
KRI,0.015417252209613298
IRK,0.01541498237504822
FAD,0.015383814641813928
XXX,0.015362328441741235
SGR,0.015353113908534423
OED,0.015331594821212487
UNJ,0.015328445612330523
EYN,0.015325066256972355
OFA,0.01532141192110363
EOD,0.015316318774694365
ADQ,0.015302846051418854
AZZ,0.01529936273524658
JUA,0.01529913282806492
RWO,0.015295879561368068
BDU,0.01529414384310938
ANQ,0.015281494136458998
IFA,0.015275664128209384
PUE,0.015274065578684888
RCT,0.015273022351418128
RBL,0.015256664839980939
OYD,0.015239547327247326
DBO,0.015234693985142402
OAM,0.015215162635377984
LOQ,0.015210706154739462
OKL,0.015197976203686323
ADF,0.015195494550845465
CIC,0.015186960644489659
BOH,0.015161536635307395
EDB,0.015147698586679938
PDA,0.015128827519628154
NLO,0.015123163853146477
WTO,0.015122613477533802
IPR,0.01511086179036918
YRE,0.015095915499083328
OLC,0.015086831179207389
EEA,0.015075568282122516
ARW,0.015066978594265588
GUT,0.015056662040152907
BAM,0.01504790419354122
RDW,0.015043756132801822
AGL,0.015037725764817579
RTZ,0.015029453266613492
UAK,0.01502718763902538
SOE,0.015012019996300521
UXU,0.014999808719586913
PSA,0.014984232993301809
KRU,0.014979943338158429
JUG,0.014933565824269246
POM,0.014925768281980209
SAX,0.014907295677739133
ADN,0.014907037254305339
RDN,0.0148887946693143
UPD,0.014885115947183508
XXV,0.014872466875110601
IZZ,0.014871019217415125
ILG,0.01485717340194089
PHU,0.014855255001292353
FEU,0.014848436173948596
HEF,0.014836096746103235
GOG,0.014831420220239663
RYN,0.014823676889811198
CCR,0.01482187285760223
CHB,0.014820769013234652
CLY,0.01481872468965764
AUF,0.014818026017067658
HMS,0.014817742652811683
NSK,0.014811273624723767
LYP,0.014804350122443286
YDA,0.014792586418086734
CHW,0.01478239217706833
WEP,0.01477461375754579
NIX,0.014761418619161207
JET,0.014724531724543166
IHO,0.014721418419603038
NBO,0.014713907703203126
AZY,0.014696740039883974
HEU,0.014694784062724512
GFU,0.014679621745213088
VAU,0.014657712986941247
ZIE,0.01465326148313494
JOK,0.014617832274571549
JOA,0.014613611252811666
CAE,0.014599115170940861
MEI,0.0145823538225596
UTM,0.014578538063688225
MCG,0.014565891021463988
LIH,0.014557497205935153
MEB,0.014556212203138179
HAO,0.014554270947303995
YWO,0.014536054221945842
LOF,0.014496832507379017
WAM,0.014491136846093457
BDI,0.014466475621170377
LFO,0.014459127421759636
ELH,0.014438604551561126
ODN,0.014437850940462241
DYE,0.014434785665112939
JUI,0.014434347190418946
EUN,0.01442628854942325
UBR,0.014416969619058525
FTL,0.014403081931119598
OTC,0.014403068012657097
EBI,0.014385511123648737
MYO,0.014383458953597404
